City,Title,Price,Furnishing,Link
Kozhikode,"3 BHK Flat for Sale in Cherooty Nagar Housing Colony, Kozhikode",₹1.74 Cr,N/A,https://www.magicbricks.com/propertyDetails/3-BHK-2301-Sq-ft-Multistorey-Apartment-FOR-Sale-Cherooty-Nagar-Housing-Colony-in-Kozhikode&id=4d423638303433333831
Kozhikode,3 BHK House for Sale in Arayidathupalam Kozhikode,₹1.20 Cr,N/A,https://www.magicbricks.com/propertyDetails/3-BHK-1000-Sq-ft-Residential-House-FOR-Sale-Arayidathupalam-in-Kozhikode&id=4d423638303434343431
Kozhikode,"3 BHK Flat for Sale in Methottuthazham, Kozhikode",₹974.40 Cr,N/A,https://www.magicbricks.com/propertyDetails/3-BHK-1680-Sq-ft-Multistorey-Apartment-FOR-Sale-Methottuthazham-in-Kozhikode&id=4d423638303433373239
Kozhikode,3 BHK House for Sale in Chevarambalam Kozhikode,₹98 Lac,N/A,https://www.magicbricks.com/propertyDetails/3-BHK-1900-Sq-ft-Residential-House-FOR-Sale-Chevarambalam-in-Kozhikode&id=4d423638303431363733
Kozhikode,"3 BHK Flat for Sale in Thadampattuthazham, Kozhikode",₹1.40 Cr,N/A,https://www.magicbricks.com/propertyDetails/3-BHK-2012-Sq-ft-Multistorey-Apartment-FOR-Sale-Thadampattuthazham-in-Kozhikode&id=4d423638303433333931
Kochi,"3 BHK Flat for Sale in Sobha Atlantis, Vyttila, Kochi",₹2.17 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1859-Sq-ft-Multistorey-Apartment-FOR-Sale-Vyttila-in-Kochi&id=4d423735373130383839
Kochi,3 BHK Villa for Sale in Kakkanad Kochi,₹1.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1919-Sq-ft-Villa-FOR-Sale-Kakkanad-in-Kochi&id=4d423734333932373839
Kochi,"3 BHK Villa for Sale in Sophia Amelia, Edappally Kochi",₹85 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1592-Sq-ft-Villa-FOR-Sale-Edappally-in-Kochi&id=4d423734383932353133
Kochi,"3 BHK Flat for Sale in Marina One, Marine Drive, Kochi",₹2.23 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2317-Sq-ft-Multistorey-Apartment-FOR-Sale-Marine-Drive-in-Kochi&id=4d423732353631393435
Kochi,"3 BHK Flat for Sale in El Castillo, Kadavanthra, Kochi",₹1.60 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2112-Sq-ft-Multistorey-Apartment-FOR-Sale-Kadavanthra-in-Kochi-r5&id=4d423538373034373635
Kochi,"3 BHK Flat for Sale in Marina One, Marine Drive, Kochi",₹2.85 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2500-Sq-ft-Multistorey-Apartment-FOR-Sale-Marine-Drive-in-Kochi&id=4d423735313132383637
Kochi,"3 BHK Flat for Sale in Green Vistas Prakrriti, Kakkanad, Kochi",₹83.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1564-Sq-ft-Multistorey-Apartment-FOR-Sale-Kakkanad-in-Kochi&id=4d423635343836353339
Kochi,"3 BHK Flat for Sale in Noel Earth, Kadavanthra, Kochi",₹2.35 Cr,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1875-Sq-ft-Multistorey-Apartment-FOR-Sale-Kadavanthra-in-Kochi&id=4d423734323132353537
Kochi,"3 BHK Flat for Sale in DLF Riverside, Vyttila, Kochi",₹2.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2285-Sq-ft-Multistorey-Apartment-FOR-Sale-Vyttila-in-Kochi&id=4d423734333732373535
Kochi,"3 BHK Flat for Sale in Nagarjuna Green Valley, Kakkanad, Kochi",₹80 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-Kakkanad-in-Kochi&id=4d423731303032303435
Kochi,"3 BHK Flat for Sale in Skyline Zircon , Panampily Nagar, Kochi",₹1.10 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1670-Sq-ft-Multistorey-Apartment-FOR-Sale-Panampily-Nagar-in-Kochi&id=4d423732383435353833
Kochi,3 BHK House for Sale in Angamaly Kochi,₹38 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Residential-House-FOR-Sale-Angamaly-in-Kochi&id=4d423732393433383731
Kochi,"3 BHK Flat for Sale in ABAD Ikebana, Panampily Nagar, Kochi",₹1.65 Cr,N/A,https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Panampily-Nagar-in-Kochi&id=4d423734363230363837
Kochi,3 BHK House for Sale in Vennala Kochi,₹1.05 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Residential-House-FOR-Sale-Vennala-in-Kochi&id=4d423731353939333931
Kochi,"3 BHK Flat for Sale in Kalpaka Garden, Chalikkavattom, Kochi",₹62 Lac,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1008-Sq-ft-Multistorey-Apartment-FOR-Sale-Chalikkavattom-in-Kochi&id=4d423733323538333539
Kochi,"3 BHK Flat for Sale in Orange Park, Kakkanad, Kochi",₹85 Lac,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1630-Sq-ft-Multistorey-Apartment-FOR-Sale-Kakkanad-in-Kochi&id=4d423734343330333933
Kochi,3 BHK House for Sale in Vyttila Kochi,₹1.25 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2200-Sq-ft-Residential-House-FOR-Sale-Vyttila-in-Kochi&id=4d423730363935343335
Kochi,"3 BHK Flat for Sale in Maruti Vendrappillil Enclave, Thrippunithura, Kochi",₹66 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1280-Sq-ft-Multistorey-Apartment-FOR-Sale-Thrippunithura-in-Kochi&id=4d423731323638333037
Kochi,"3 BHK Flat for Sale in Chalikkavattom, Kochi",₹50 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1040-Sq-ft-Multistorey-Apartment-FOR-Sale-Chalikkavattom-in-Kochi&id=4d423636333630373933
Kochi,"3 BHK Flat for Sale in Kakkanad, Kochi",₹86 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1742-Sq-ft-Multistorey-Apartment-FOR-Sale-Kakkanad-in-Kochi-r1&id=4d423530313338343530
Kochi,3 BHK Flat for Sale in Kochi,₹1.80 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kochi&id=4d423735313135343133
Kochi,"3 BHK Flat for Sale in Travancore Whiteland Vennala, Vennala, Kochi",₹83 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1435-Sq-ft-Multistorey-Apartment-FOR-Sale-Vennala-in-Kochi&id=4d423734333035303237
Kochi,3 BHK House for Sale in Padamugal Kochi,₹83 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Residential-House-FOR-Sale-Padamugal-in-Kochi&id=4d423733353632393739
Kochi,"3 BHK Flat for Sale in Glass House, Vyttila, Kochi",₹95 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Sale-Vyttila-in-Kochi&id=4d423734323430363133
Kochi,"3 BHK Flat for Sale in Olive Courtyard, Kakkanad, Kochi",₹72 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Kakkanad-in-Kochi&id=4d423732313034363239
Kochi,3 BHK House for Sale in Kizhakkambalam Kochi,₹87.9 Lac,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Residential-House-FOR-Sale-Kizhakkambalam-in-Kochi&id=4d423734363636323431
Kochi,"3 BHK Flat for Sale in Thrikkakara, Kochi",₹31 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Thrikkakara-in-Kochi&id=4d423730343139303931
Kochi,"3 BHK House for Sale in Kalpaka Garden, Chalikkavattom Kochi",₹85 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1581-Sq-ft-Residential-House-FOR-Sale-Chalikkavattom-in-Kochi&id=4d423735373231333831
Kochi,"3 BHK Flat for Sale in Abad Harmony, Vyttila, Kochi",₹1.05 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1680-Sq-ft-Multistorey-Apartment-FOR-Sale-Vyttila-in-Kochi&id=4d423733363531353835
Kochi,"3 BHK Flat for Sale in Unity Marvel, Thrikkakara, Kochi",₹64 Lac,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1336-Sq-ft-Multistorey-Apartment-FOR-Sale-Thrikkakara-in-Kochi&id=4d423733323133383239
Trivandrum,"3 BHK Flat for Sale in Tech Meridien, NH Bypass, Trivandrum",₹84.3 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1316-Sq-ft-Multistorey-Apartment-FOR-Sale-NH-Bypass-in-Trivandrum&id=4d423735343935343337
Trivandrum,"3 BHK Flat for Sale in Sobha Meadows Whispering Hill, Aakkulam, Trivandrum",₹2.18 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2209-Sq-ft-Multistorey-Apartment-FOR-Sale-Aakkulam-in-Trivandrum&id=4d423733303737353039
Trivandrum,"3 BHK Flat for Sale in Sobha Ridge Whispering Hill, Aakkulam, Trivandrum",₹1.69 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1750-Sq-ft-Multistorey-Apartment-FOR-Sale-Aakkulam-in-Trivandrum&id=4d423733373230363739
Trivandrum,3 BHK Villa for Sale in Vattaiyurkavu Trivandrum,₹65 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Villa-FOR-Sale-Vattaiyurkavu-in-Trivandrum&id=4d423732323337303133
Trivandrum,3 BHK Villa for Sale in Peyad Trivandrum,₹99 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-2400-Sq-ft-Villa-FOR-Sale-Peyad-in-Trivandrum&id=4d423631353730343539
Trivandrum,3 BHK Villa for Sale in Aakkulam Trivandrum,₹1.65 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2800-Sq-ft-Villa-FOR-Sale-Aakkulam-in-Trivandrum&id=4d423734353637323433
Trivandrum,"3 BHK Flat for Sale in Favourite The Grand Avenue, Venpalavattom, Trivandrum",₹1.39 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1990-Sq-ft-Multistorey-Apartment-FOR-Sale-Venpalavattom-in-Trivandrum&id=4d423636353631313031
Trivandrum,"3 BHK Flat for Sale in Confident Prime III, Kazhakkottam, Trivandrum",₹93 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1315-Sq-ft-Multistorey-Apartment-FOR-Sale-Kazhakkottam-in-Trivandrum&id=4d423735323737303335
Trivandrum,"3 BHK Flat for Sale in Oceanus Rainbow, Kazhakkoottam, Trivandrum",₹68 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1717-Sq-ft-Multistorey-Apartment-FOR-Sale-Kazhakkoottam-in-Trivandrum&id=4d423732333634383139
Trivandrum,3 BHK Villa for Sale in Chanthavila Trivandrum,₹58 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1300-Sq-ft-Villa-FOR-Sale-Chanthavila-in-Trivandrum&id=4d423734393638313531
Trivandrum,"3 BHK Flat for Sale in Oceanus Green Valley, Kallyam, Trivandrum",₹38 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1055-Sq-ft-Multistorey-Apartment-FOR-Sale-Kallyam-in-Trivandrum&id=4d423734363536303435
Trivandrum,3 BHK House for Sale in Nettayam Trivandrum,₹72 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-3500-Sq-ft-Residential-House-FOR-Sale-Nettayam-in-Trivandrum&id=4d423636333238393433
Trivandrum,3 BHK House for Sale in Karyavattom Trivandrum,₹1 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2132-Sq-ft-Residential-House-FOR-Sale-Karyavattom-in-Trivandrum&id=4d423636373839373933
Trivandrum,3 BHK House for Sale in Nalanchira Trivandrum,₹68 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Residential-House-FOR-Sale-Nalanchira-in-Trivandrum&id=4d423735343237353935
Trivandrum,3 BHK Villa for Sale in Chenkottukonam Trivandrum,₹1.35 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2100-Sq-ft-Villa-FOR-Sale-Chenkottukonam-in-Trivandrum&id=4d423735373031363131
Trivandrum,"3 BHK Flat for Sale in Petta, Trivandrum",₹1.18 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1530-Sq-ft-Multistorey-Apartment-FOR-Sale-Petta-in-Trivandrum&id=4d423735333939313033
Trivandrum,"3 BHK Flat for Sale in Venpalavattom, Trivandrum",₹80 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1538-Sq-ft-Multistorey-Apartment-FOR-Sale-Venpalavattom-in-Trivandrum&id=4d423735343337353535
Trivandrum,3 BHK House for Sale in Nalanchira Trivandrum,₹1 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-2000-Sq-ft-Residential-House-FOR-Sale-Nalanchira-in-Trivandrum&id=4d423735313538363439
Trivandrum,3 BHK House for Sale in Chempazhanthy Trivandrum,₹68 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Residential-House-FOR-Sale-Chempazhanthy-in-Trivandrum&id=4d423732363632343933
Trivandrum,"3 BHK Flat for Sale in Medical College, Trivandrum",₹60 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1215-Sq-ft-Multistorey-Apartment-FOR-Sale-Medical-College-in-Trivandrum&id=4d423734343130373837
Trivandrum,"3 BHK Flat for Sale in Confident Sirius III, Kazhakkottam, Trivandrum",₹55 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-918-Sq-ft-Multistorey-Apartment-FOR-Sale-Kazhakkottam-in-Trivandrum&id=4d423735343435393039
Trivandrum,"3 BHK Flat for Sale in Nikunjam Rhapsody, Vanchiyoor, Trivandrum",₹80 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1295-Sq-ft-Multistorey-Apartment-FOR-Sale-Vanchiyoor-in-Trivandrum&id=4d423734323837313539
Trivandrum,3 BHK House for Sale in Thirumala Trivandrum,₹58 Lac,Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Residential-House-FOR-Sale-Thirumala-in-Trivandrum&id=4d423733373434343535
Trivandrum,3 BHK House for Sale in Powdikonam Trivandrum,₹55 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1114-Sq-ft-Residential-House-FOR-Sale-Powdikonam-in-Trivandrum&id=4d423735363130373739
Trivandrum,"3 BHK Flat for Sale in Cordial Corona, Plamoodu, Trivandrum",₹1.15 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Sale-Plamoodu-in-Trivandrum&id=4d423735343431343431
Trivandrum,3 BHK House for Sale in Poojapura Trivandrum,₹60 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Residential-House-FOR-Sale-Poojapura-in-Trivandrum&id=4d423734383730333137
Trivandrum,3 BHK House for Sale in Chanthavila Trivandrum,₹70 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Residential-House-FOR-Sale-Chanthavila-in-Trivandrum-r1&id=4d423733313838373631
Trivandrum,"3 BHK Flat for Sale in Skyline Cedar Park, Vattaiyurkavu, Trivandrum",₹85 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1595-Sq-ft-Multistorey-Apartment-FOR-Sale-Vattaiyurkavu-in-Trivandrum&id=4d423733343736393737
Trivandrum,"3 BHK Flat for Sale in Pattam, Trivandrum",₹95 Lac,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Pattam-in-Trivandrum&id=4d423532343432373831
Trivandrum,"3 BHK Flat for Sale in Sastamangalam, Trivandrum",₹1.75 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1751-Sq-ft-Multistorey-Apartment-FOR-Sale-Sastamangalam-in-Trivandrum-r10&id=4d423634363633373937
Mumbai,"3 BHK Flat for Sale in Arkade Rare, Bhandup, Mumbai",₹2.05 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-806-Sq-ft-Multistorey-Apartment-FOR-Sale-Bhandup-in-Mumbai&id=4d423734393436323431
Mumbai,"3 BHK Flat for Sale in Rejuve 360, Mulund West, Mumbai",₹2.90 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-912-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735343738373931
Mumbai,"3 BHK Flat for Sale in Sheth Montana, Mulund West, Mumbai",₹3.25 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1088-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423733353336383935
Mumbai,"3 BHK Flat for Sale in The Cozy Corner, Ghatkopar East, Mumbai",₹3.48 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1025-Sq-ft-Multistorey-Apartment-FOR-Sale-Ghatkopar-East-in-Mumbai&id=4d423734393633313939
Mumbai,"3 BHK Flat for Sale in Shapoorji Pallonji The Odyssey 1, Girgaon, Mumbai",₹13.59 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1155-Sq-ft-Multistorey-Apartment-FOR-Sale-Girgaon-in-Mumbai&id=4d423735373438333735
Mumbai,"3 BHK Flat for Sale in Ruparel Vivanza, Byculla East, Mumbai",₹4.18 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1093-Sq-ft-Multistorey-Apartment-FOR-Sale-Byculla-East-in-Mumbai&id=4d423735353331383233
Mumbai,"3 BHK Flat for Sale in Northern Hills, Dahisar East, Mumbai",₹3.26 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1026-Sq-ft-Multistorey-Apartment-FOR-Sale-Dahisar-East-in-Mumbai&id=4d423731373634333635
Mumbai,"3 BHK Flat for Sale in Neelam Senroofs, Nahur East, Mumbai",₹2.59 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1099-Sq-ft-Multistorey-Apartment-FOR-Sale-Nahur-East-in-Mumbai&id=4d423735343937333339
Mumbai,"3 BHK Flat for Sale in Sheth Montana, Mulund West, Mumbai",₹2.86 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-989-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735333936313031
Mumbai,"3 BHK Flat for Sale in TW Gardens, Kandivali East, Mumbai",₹2.87 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-785-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423735333130343031
Mumbai,"3 BHK Flat for Sale in Oasis, Kandivali East, Mumbai",₹2.41 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1016-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423735353238343235
Mumbai,"3 BHK Flat for Sale in Simana, Parel, Mumbai",₹5.51 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1143-Sq-ft-Multistorey-Apartment-FOR-Sale-Parel-in-Mumbai&id=4d423735353234393839
Mumbai,"3 BHK Flat for Sale in Adani The Views, Ghatkopar East, Mumbai",₹3.41 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1201-Sq-ft-Multistorey-Apartment-FOR-Sale-Ghatkopar-East-in-Mumbai&id=4d423735343739393635
Mumbai,"3 BHK Flat for Sale in Green Acres, Juhu, Mumbai",₹11.58 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1782-Sq-ft-Multistorey-Apartment-FOR-Sale-Juhu-in-Mumbai&id=4d423735333836333637
Mumbai,"3 BHK Flat for Sale in Sheth Montana, Mulund West, Mumbai",₹2.83 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-977-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735353334393135
Mumbai,"3 BHK Flat for Sale in Hiranandani Empress Hill, Powai, Mumbai",₹6.20 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1464-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423735333733323531
Mumbai,"3 BHK Flat for Sale in Kanakia Silicon Valley, Powai, Mumbai",₹4.01 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1345-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423735363530303733
Mumbai,"3 BHK Flat for Sale in Bharat Auravistas, Andheri West, Mumbai",₹5.15 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1140-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423735363332373731
Mumbai,"3 BHK Flat for Sale in Goyal Aspire, Kandivali West, Mumbai",₹2.64 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-950-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423735373434373839
Mumbai,"3 BHK Flat for Sale in ASMI Legacy, Goregaon West, Mumbai",₹4.10 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1094-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-West-in-Mumbai&id=4d423735353730373933
Mumbai,"3 BHK Flat for Sale in Runwal Greens, Mulund West, Mumbai",₹3.05 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1215-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735343739383037
Mumbai,"3 BHK Flat for Sale in Runwal 7 Mahalaxmi, Lower Parel, Mumbai",₹5.50 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Lower-Parel-in-Mumbai&id=4d423735353730363433
Mumbai,"3 BHK Flat for Sale in Platinum Solitaire, Vile Parle West, Mumbai",₹7.20 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1265-Sq-ft-Multistorey-Apartment-FOR-Sale-Vile-Parle-West-in-Mumbai&id=4d423735333837373139
Mumbai,"3 BHK Flat for Sale in Kanakia Silicon Valley, Powai, Mumbai",₹4.01 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1345-Sq-ft-Multistorey-Apartment-FOR-Sale-Powai-in-Mumbai&id=4d423735373434333637
Mumbai,"3 BHK Flat for Sale in Raheja Modern Vivarea, Mahalakshmi, Mumbai",₹13.05 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1740-Sq-ft-Multistorey-Apartment-FOR-Sale-Mahalakshmi-in-Mumbai&id=4d423735343036373039
Mumbai,"3 BHK Flat for Sale in Gokul Nakashtra, Virar West, Mumbai",₹93.7 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-788-Sq-ft-Multistorey-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423735363038303133
Mumbai,"3 BHK Flat for Sale in Runwal Sanctuary, Mulund West, Mumbai",₹2.36 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-771-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735343832333631
Mumbai,"3 BHK Flat for Sale in Vira Signature, Vile Parle East, Mumbai",₹5.15 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1145-Sq-ft-Multistorey-Apartment-FOR-Sale-Vile-Parle-East-in-Mumbai&id=4d423735363330353131
Mumbai,"3 BHK Flat for Sale in Godrej Reserve, Kandivali East, Mumbai",₹4.24 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1650-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423735363935313131
Mumbai,"3 BHK Flat for Sale in Jaswanti Jewel, Kandivali West, Mumbai",₹3.40 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1006-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-West-in-Mumbai&id=4d423735363632313731
Kolkata,"3 BHK Flat for Sale in 4Sight Florence Phase III, Garia, Kolkata",₹1.55 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1636-Sq-ft-Multistorey-Apartment-FOR-Sale-Garia-in-Kolkata&id=4d423733313739353335
Kolkata,"3 BHK Flat for Sale in Sunrise Aura, Southern Bypass, Kolkata",₹74.6 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-964-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Kolkata&id=4d423735353335333039
Kolkata,"3 BHK Flat for Sale in Ideal Paradiso, New Alipore, Kolkata",₹1.65 Cr,Semi-Furnished,https://www.magicbricks.com/propertyDetails/3-BHK-1635-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Alipore-in-Kolkata&id=4d423730353134303939
Kolkata,"3 BHK Flat for Sale in Urbana Phase 2, Anandapur, Kolkata",₹3.86 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2742-Sq-ft-Multistorey-Apartment-FOR-Sale-Anandapur-in-Kolkata&id=4d423734343635323533
Kolkata,"3 BHK Flat for Sale in Vinayak Amara, New Town, Kolkata",₹1.55 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1776-Sq-ft-Multistorey-Apartment-FOR-Sale-New-Town-in-Kolkata&id=4d423735363334373639
Kolkata,"3 BHK Flat for Sale in The Pride, Sonarpur, Kolkata",₹54.9 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1169-Sq-ft-Multistorey-Apartment-FOR-Sale-Sonarpur-in-Kolkata&id=4d423735373237343933
Kolkata,"3 BHK Flat for Sale in Sansara, Howrah, Kolkata",₹2.53 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-2515-Sq-ft-Multistorey-Apartment-FOR-Sale-Howrah-in-Kolkata&id=4d423735363036323035
Kolkata,"3 BHK Flat for Sale in Siddha Serena, Rajarhat, Kolkata",₹1.43 Cr,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1597-Sq-ft-Multistorey-Apartment-FOR-Sale-Rajarhat-in-Kolkata&id=4d423735373333363833
Kolkata,"3 BHK Flat for Sale in Nihar Enclave, Dum Dum, Kolkata",₹77.3 Lac,Unfurnished,https://www.magicbricks.com/propertyDetails/3-BHK-1406-Sq-ft-Multistorey-Apartment-FOR-Sale-Dum-Dum-in-Kolkata&id=4d423735373530393835
